wav,text,duration,speaker,language,Vulnerable_vs._Emotionally_Detached_best,High-Pitched_vs._Low-Pitched_best,Pain_best,Astonishment_Surprise_best,Confusion_best,Triumph_best,Sexual_Lust_best,Contemplation_best,Impatience_and_Irritability_best,Helplessness_best,Sourness_best,Arousal_best,Confident_vs._Hesitant_best,Soft_vs._Harsh_best,Warm_vs._Cold_best,Interest_best,Fear_best,Background_Noise_best,Elation_best,Infatuation_best,Embarrassment_best,Disappointment_best,Disgust_best,Jealousy_&_Envy_best,Contentment_best,Relief_best,Recording_Quality_best,Amusement_best,Pride_best,Age_best,Emotional_Numbness_best,Submissive_vs._Dominant_best,Awe_best,Hope_Enthusiasm_Optimism_best,Teasing_best,Bitterness_best,Longing_best,Pleasure_Ecstasy_best,Contempt_best,Thankfulness_Gratitude_best,Valence_best,Intoxication_Altered_States_of_Consciousness_best,Shame_best,Sadness_best,Serious_vs._Humorous_best,Doubt_best,Affection_best,Gender_best,Authenticity_best,Distress_best,Fatigue_Exhaustion_best,Monotone_vs._Expressive_best,Anger_best,Concentration_best,Malevolence_Malice_best
./data/emilia_xyz/worker_3_EN_B00000_S00483_W000018.wav, From my laptop to the computer that's running the GPU. This is a Windows computer. You typically don't want to use Kali within a virtual machine because you don't get access to the GPUs. So I've captured the information and moved it to a Windows computer with a GPU. So what I'll do is clear the screen and I'll paste this command in. So what we're doing here using the old method.,21.532,EN_B00000_S00483,en,2.109375,2.015625,-0.00531005859375,0.0042724609375,0.173828125,-0.00830078125,-0.0091552734375,0.040771484375,0.0303955078125,-0.00439453125,-0.00567626953125,1.859375,0.84765625,0.396484375,0.86328125,2.40625,-0.01507568359375,0.7890625,0.69921875,-0.01470947265625,-0.0157470703125,5.453824996948242e-06,0.006378173828125,0.060302734375,0.76171875,0.05224609375,2.9375,-0.0002899169921875,0.68359375,2.890625,0.18359375,0.63671875,-1.138448715209961e-05,1.109375,2.4557113647460938e-05,0.0184326171875,-0.01385498046875,-6.341934204101562e-05,-0.003662109375,0.052978515625,0.98046875,-0.080078125,0.0103759765625,1.0579824447631836e-06,0.78515625,0.005889892578125,0.00714111328125,-0.8515625,2.90625,2.0742416381835938e-05,0.002593994140625,1.984375,-8.106231689453125e-05,1.8671875,0.057373046875
./data/emilia_xyz/worker_3_EN_B00000_S01243_W000065.wav," So I don't think there's necessarily enlightened humans. There's people that are constantly working on the, it's self discovery. It's understanding of where you fit in the world and what and how as an individual you're interpreting and dealing with.",21.34,EN_B00000_S01243,en,1.796875,1.9609375,0.0022735595703125,-0.00171661376953125,0.095703125,-0.01190185546875,-0.038818359375,1.953125,0.34375,-0.004425048828125,-0.0123291015625,1.5625,1.46875,0.75,0.1337890625,2.609375,-0.00714111328125,0.53515625,0.01239013671875,0.02734375,0.28125,2.586841583251953e-05,0.00238037109375,0.0791015625,0.58984375,0.002197265625,2.828125,-0.000728607177734375,0.006317138671875,3.1875,0.0235595703125,0.2353515625,0.490234375,0.70703125,2.4557113647460938e-05,0.01361083984375,0.0157470703125,-0.002227783203125,0.875,0.166015625,0.00726318359375,-0.0966796875,0.02001953125,-1.214444637298584e-06,0.92578125,0.765625,0.00732421875,-0.80859375,2.765625,2.0742416381835938e-05,0.03466796875,2.125,0.3125,1.78125,0.08740234375
./data/emilia_xyz/worker_3_EN_B00000_S01303_W000021.wav," It's also cool just because, hey, it's like this whole level was here and you make the level what you wanna make it because it's your colors that you're spraying all over it so, technically when two people are playing it may not be all that similar just because, it's kinda cool. Ooh, woah, woah, wait, woah, don't crush me. Don't crush me, bro. Okay, I'ma get you. I'ma get you! Yeah, I got you. Where's this next boss? Where's this boss? Shit!",25.765,EN_B00000_S01303,en,1.3203125,2.0625,0.0107421875,0.126953125,-0.000423431396484375,1.375,0.5390625,0.031982421875,0.78515625,-0.00433349609375,0.48046875,2.9375,1.015625,0.392578125,0.8984375,2.71875,-0.007781982421875,0.671875,1.859375,-0.032470703125,0.04345703125,1.9431114196777344e-05,0.00347900390625,0.10302734375,0.96875,0.03173828125,2.953125,1.3515625,0.8203125,2.6875,0.00299072265625,0.796875,-5.513429641723633e-06,2.375,1.0078125,0.01202392578125,0.00518798828125,1.25,-0.00390625,1.6796875,1.734375,0.482421875,0.01611328125,-3.471970558166504e-06,1.7578125,0.00714111328125,1.0078125,-1.1953125,3.234375,2.0742416381835938e-05,0.0213623046875,2.671875,0.875,0.94921875,0.03466796875
./data/emilia_xyz/worker_3_EN_B00000_S01073_W000050.wav," Uhm, for Indigenous comedians. Uhm, that was honestly the most amazing thing because I got to meet, uhm, strong, staunch, you know, empowered, confident Aboriginal comedians who talked about all of the things that you could do with that platform.",24.754,EN_B00000_S01073,en,0.90625,1.3203125,0.6796875,0.0032501220703125,0.01251220703125,0.009765625,0.142578125,0.6015625,-0.0242919921875,0.008056640625,-0.0166015625,1.234375,1.125,0.48046875,0.2255859375,1.1875,-0.00946044921875,0.80078125,0.0125732421875,0.154296875,-0.0390625,0.95703125,0.007354736328125,0.0849609375,0.8203125,0.0439453125,2.046875,-0.00061798095703125,0.3828125,1.2578125,0.859375,0.053466796875,-7.152557373046875e-06,-0.00022602081298828125,0.11376953125,0.017578125,1.09375,0.671875,-0.00335693359375,1.7265625,0.00482177734375,0.022216796875,0.0181884765625,1.21875,0.734375,0.006500244140625,0.90234375,-0.3984375,2.15625,0.42578125,0.1259765625,1.578125,0.0020751953125,0.10986328125,0.5078125
./data/emilia_xyz/worker_3_EN_B00000_S01373_W000031.wav, To the voice work and the voice acting cast. You can choose English or Japanese with both sounding fantastic. And the musical score is equally good. Performance in both docked and handheld on the Switch is perfect. I haven't experienced any crashes and it runs at a fluid 60 frames per second. Perhaps more could have been done visually to demarcate friend from foe. The visuals and performance score 18 out of 20 and the audio scores 20 out of 20.,23.034,EN_B00000_S01373,en,1.046875,1.6328125,1.4921875,0.0022430419921875,-0.00144195556640625,1.5703125,0.365234375,0.7109375,-0.00579833984375,0.000850677490234375,0.0029144287109375,1.8046875,1.4609375,0.62890625,0.1943359375,1.3515625,0.0223388671875,1.1484375,0.97265625,0.0537109375,-0.03857421875,2.6345252990722656e-05,0.00946044921875,0.046630859375,1.0546875,0.330078125,2.375,-0.000640869140625,1.859375,1.7109375,1.640625,-0.007232666015625,0.1328125,0.353515625,0.6015625,0.017578125,2.0,1.625,-0.0038909912109375,2.671875,-0.0712890625,-0.02783203125,0.0019378662109375,1.4296875,0.75390625,0.00360107421875,1.3046875,-0.1904296875,2.484375,0.028076171875,0.150390625,2.0625,-8.106231689453125e-05,6.020069122314453e-06,0.08154296875
./data/emilia_xyz/worker_3_EN_B00000_S01433_W000035.wav," In the first 10 hours, I was having a great time, but the further I went on, the more it felt like the systems were working against me. If you have all the time in the world, there is a decent RPG here and maybe those farming elements will click more with you than they did me. But in trying too hard to be too many different styles of game, it too often forgot that games are meant to be",20.604,EN_B00000_S01433,en,0.953125,1.2890625,0.58203125,0.003448486328125,-0.0026702880859375,1.140625,0.216796875,0.05810546875,0.0031280517578125,0.0029296875,-0.01324462890625,1.6015625,1.390625,0.55078125,0.08740234375,0.3359375,0.007568359375,1.0546875,0.01226806640625,-0.0341796875,-0.045166015625,3.2901763916015625e-05,0.007354736328125,0.0791015625,0.7578125,0.08544921875,1.7421875,-0.000637054443359375,1.3984375,0.55078125,1.7578125,-0.1494140625,-9.179115295410156e-06,-0.000560760498046875,2.2530555725097656e-05,0.01806640625,0.73828125,1.140625,-0.0038299560546875,1.828125,-5.9604644775390625e-05,-0.00262451171875,0.010986328125,0.7734375,0.54296875,0.00555419921875,1.03125,-0.0062255859375,2.015625,0.5390625,0.25390625,1.765625,0.0020294189453125,6.020069122314453e-06,0.08984375
./data/emilia_xyz/worker_3_EN_B00000_S00553_W000015.wav," And you can see that it's now available and I can select that. So once again, all I did was select my SD card and then I can click next. So as an example, you may want to enable SSH so that you can SSH directly into the Raspberry Pi. You could also specify options such as the wifi. So those are great options if you, for instance, don't have the Raspberry Pi connected to a monitor.",22.236,EN_B00000_S00553,en,2.828125,2.109375,-0.0022430419921875,0.00433349609375,-0.0048828125,0.421875,0.11474609375,0.76171875,0.01226806640625,-0.0048828125,-0.006622314453125,1.578125,0.8671875,0.63671875,0.79296875,2.46875,-0.01544189453125,0.96484375,0.77734375,-0.035400390625,-0.0242919921875,-1.4156103134155273e-07,0.00726318359375,0.046142578125,0.80859375,0.23828125,3.34375,-0.00064849853515625,0.6015625,3.296875,0.076171875,0.546875,-1.728534698486328e-05,1.2109375,2.396106719970703e-05,0.01251220703125,-0.026123046875,-0.003143310546875,-0.0023040771484375,0.053955078125,0.8125,-0.04541015625,0.01397705078125,9.357929229736328e-06,0.90234375,0.006134033203125,0.007232666015625,-1.703125,2.9375,2.0742416381835938e-05,0.00848388671875,2.09375,-8.106231689453125e-05,2.265625,0.008544921875
./data/emilia_xyz/worker_3_EN_B00000_S00433_W000089.wav," Um, I mean, hallucinogens and these things have opened up, tapped into things for, since they've been around, right? Um, it's, uh, yeah, I mean, the vulnerability thing, it's, um, so I was just thinking about, uh, the one thing I like about",22.601,EN_B00000_S00433,en,1.5625,1.84375,0.0034942626953125,0.0036773681640625,1.6015625,-0.0111083984375,-0.02734375,2.3125,0.007568359375,0.462890625,-0.005523681640625,1.3359375,1.5859375,0.478515625,0.1328125,2.234375,0.01068115234375,0.63671875,0.01251220703125,-0.030029296875,0.77734375,0.578125,0.00885009765625,0.037353515625,0.3984375,0.01806640625,2.328125,-0.000640869140625,0.00177764892578125,3.078125,0.2490234375,0.1708984375,-8.344650268554688e-06,0.9765625,2.5033950805664062e-05,0.042236328125,0.36328125,-0.00238037109375,-0.0004024505615234375,0.041259765625,-0.000667572021484375,0.9296875,0.85546875,0.09375,1.015625,0.890625,0.00714111328125,-0.80078125,2.734375,2.0742416381835938e-05,0.09326171875,1.6953125,-8.106231689453125e-05,1.7265625,0.048095703125
./data/emilia_xyz/worker_3_EN_B00000_S00703_W000001.wav," So, what is so thumping about this episode? Steak fries? I hear you ask! Well, my friends, you are in for quite the treat this week. This is not the usual Barry Steak Fries is gonna bombard your ears with a whole lot of nonsense style treat. No! This week, I wanna talk to you about Arby's! That's right!",21.647,EN_B00000_S00703,en,1.390625,2.359375,-0.004241943359375,0.9375,1.0859375,-0.0010223388671875,-0.001312255859375,0.0380859375,2.234375,-0.00408935546875,1.0390625,2.75,1.28125,0.0576171875,0.6640625,2.640625,-0.0218505859375,0.9609375,1.328125,-0.0247802734375,0.271484375,1.0,0.68359375,0.10595703125,0.70703125,0.019775390625,2.359375,1.0703125,0.205078125,2.875,-0.00160980224609375,0.99609375,-1.049041748046875e-05,0.1015625,1.6796875,0.7109375,-0.018310546875,0.83203125,1.53125,0.052734375,1.125,0.37890625,0.00634765625,-9.298324584960938e-06,1.8125,0.06591796875,0.007293701171875,-0.68359375,2.96875,2.0742416381835938e-05,0.0274658203125,3.0,1.296875,0.69921875,1.3125
./data/emilia_xyz/worker_3_EN_B00000_S00163_W000030.wav," Actually, specifically fuck the hurdles. Everything else was fine up until then. I was having a fine time. Fuck the hurdles. Okay, I'm gonna go relax. I'm gonna rest. I'm gonna take it easy. I'm never gonna play this game ever, ever, ever again. So thank you everybody so much for watching. And as always, I will see you in the next video. Buh-bye!",24.228,EN_B00000_S00163,en,1.421875,2.21875,-0.005218505859375,0.004547119140625,-0.000804901123046875,1.5546875,0.1123046875,0.03369140625,1.6171875,-0.004119873046875,-0.006866455078125,2.75,1.1640625,0.140625,0.78515625,2.390625,-0.004425048828125,0.8984375,2.0625,-0.0252685546875,0.00677490234375,3.457069396972656e-05,0.004302978515625,0.06787109375,0.94140625,0.96484375,2.6875,1.5859375,0.96484375,3.046875,0.0027618408203125,0.75,-9.655952453613281e-06,2.125,0.8671875,0.63671875,-0.0390625,1.2734375,0.024169921875,0.67578125,1.4453125,1.6171875,0.0185546875,-5.513429641723633e-06,1.8671875,0.007598876953125,0.01336669921875,-1.2421875,2.96875,2.0742416381835938e-05,0.019287109375,2.796875,1.453125,0.68359375,1.1953125
./data/emilia_xyz/worker_3_EN_B00000_S00483_W000071.wav," I'll open up a notepad. So there's the password that was cracked. So sometimes it's just, you're lucky. You get a password more quickly because the user chose a password that Hashcat can guess in the brute force attack. Now this other one is taking its time. So let's see if we can crack this 10 digit WPA one more quickly on this machine.",22.236,EN_B00000_S00483,en,0.9453125,1.3203125,0.68359375,0.0034332275390625,-0.0024566650390625,1.0703125,0.2158203125,0.11474609375,-0.006011962890625,0.00147247314453125,-0.01239013671875,1.6171875,1.296875,0.51171875,0.0615234375,0.470703125,0.01336669921875,1.078125,0.01251220703125,-0.032470703125,-0.047607421875,3.0279159545898438e-05,0.007415771484375,0.0830078125,0.7578125,0.287109375,1.71875,-0.00061798095703125,1.328125,0.67578125,1.671875,-0.1337890625,-9.179115295410156e-06,-0.00061798095703125,2.2292137145996094e-05,0.018310546875,0.828125,1.1484375,-0.003814697265625,1.890625,-0.000278472900390625,0.1328125,0.01080322265625,0.65234375,0.5,0.005096435546875,0.9609375,-0.01165771484375,1.9765625,0.515625,0.244140625,1.7421875,0.0020599365234375,6.020069122314453e-06,0.435546875
./data/emilia_xyz/worker_3_EN_B00000_S00883_W000019.wav," Really? A little rough living? Yeaah, some rough living, but, uh, no, listen, I've been blessed with good genetics and, you know, I take care of myself and, you know, being young is, not to get too serious, but it's like it's an inside job. It's more about your attitude on life and I think that makes you look and feel younger. Also, not being old helps.",20.0,EN_B00000_S00883,en,1.40625,2.03125,0.009033203125,0.004791259765625,0.009033203125,0.00592041015625,0.1484375,1.1484375,-0.02197265625,0.2119140625,-0.00982666015625,1.7578125,1.703125,0.78515625,0.7734375,2.5,-0.00909423828125,0.890625,0.96875,-0.03125,0.94140625,0.00010442733764648438,0.008544921875,0.10693359375,1.125,0.458984375,2.75,0.7890625,0.60546875,3.21875,0.0205078125,0.43359375,-1.2218952178955078e-05,1.234375,0.72265625,0.028564453125,0.474609375,0.70703125,-0.003509521484375,1.3515625,0.84765625,0.1826171875,0.412109375,0.310546875,1.6875,0.5703125,1.046875,-0.43359375,3.171875,2.0742416381835938e-05,0.07275390625,2.453125,0.049560546875,1.0625,0.044189453125
./data/emilia_xyz/worker_3_EN_B00000_S00013_W000051.wav," I wrote a piece, uh, a couple years ago, I think, that effectively said that, which is that, you know, any reform to 230 really is a repeal to 230. And this gets somewhat into the weeds, but it's sort of how 230 actually works and what the mechanism is, because I think people sort of get confused by that. The reality is that section 230 is the sort of",21.132,EN_B00000_S00013,en,1.03125,1.5234375,0.6171875,0.0027008056640625,-0.002899169921875,0.08447265625,0.2060546875,0.63671875,-0.026611328125,0.042236328125,-0.015625,1.296875,1.078125,0.484375,0.181640625,1.3828125,-0.00518798828125,0.828125,0.01220703125,0.1875,-0.049072265625,0.5703125,0.005584716796875,0.0634765625,0.83984375,0.03662109375,2.0625,-0.000652313232421875,1.109375,1.9140625,0.93359375,0.03857421875,-1.0251998901367188e-05,0.0062255859375,0.0712890625,0.01708984375,1.234375,1.1640625,-0.0037841796875,1.0,0.004791259765625,-0.031982421875,0.0185546875,1.1875,0.71484375,0.006378173828125,0.87890625,-0.18359375,2.359375,0.287109375,0.1943359375,1.6875,-0.000606536865234375,0.004913330078125,0.1474609375
./data/emilia_xyz/worker_3_EN_B00000_S01153_W000037.wav," It's for a game. It will shoot, it will shoot it into. That's fucked. Poor Steve. It actually must have been, it was such a big stingray cause it went up through his heart. We used to catch stingrays when we were young down at Hampton beach, but it's, um, they were small. They were small, not like a big fucker. Anyway. Scary world, isn't it?",21.986,EN_B00000_S01153,en,0.89453125,1.3125,0.84765625,0.0030670166015625,-0.0036773681640625,1.171875,0.220703125,0.5078125,-0.0111083984375,0.00921630859375,-0.01129150390625,1.609375,1.390625,0.52734375,0.12158203125,0.314453125,0.01300048828125,1.109375,0.0123291015625,-0.0177001953125,-0.044189453125,2.9087066650390625e-05,0.0067138671875,0.07763671875,0.78125,0.052001953125,1.796875,-0.000614166259765625,1.53125,0.58984375,1.8359375,-0.11572265625,-1.1086463928222656e-05,-0.000568389892578125,0.021484375,0.0159912109375,0.84375,1.1875,-0.003814697265625,2.109375,-0.00323486328125,0.028076171875,0.0108642578125,0.8125,0.62890625,0.00531005859375,0.8828125,-0.0062255859375,2.046875,0.482421875,0.21484375,1.8203125,0.00191497802734375,6.020069122314453e-06,0.490234375
./data/emilia_xyz/worker_3_EN_B00000_S00263_W000006.wav," And safety rules. Okay, now look, I know this is probably things that we've touched on before, but it never hurts to get a bit of a refresher on how to correctly operate your jetpack, alright? Even Barry needs a refresher now and then. Otherwise, he might end up, uh, straying into the path of",22.275,EN_B00000_S00263,en,0.9375,1.3359375,0.73046875,0.003173828125,-0.001953125,1.1953125,0.361328125,0.1513671875,-0.0191650390625,-0.00274658203125,-0.00543212890625,1.65625,1.1953125,0.515625,0.11083984375,0.890625,0.01263427734375,1.1484375,0.85546875,0.08935546875,-0.05224609375,2.8967857360839844e-05,0.00775146484375,0.07958984375,0.8984375,0.458984375,1.984375,-0.000644683837890625,1.6484375,0.76953125,2.046875,-0.0625,-8.58306884765625e-06,0.18359375,2.2172927856445312e-05,0.013671875,1.0390625,1.5625,-0.003936767578125,2.21875,-0.0439453125,0.0478515625,0.00848388671875,0.69140625,0.57421875,0.00469970703125,1.296875,-0.08349609375,2.046875,0.0091552734375,0.0712890625,1.90625,-0.0002651214599609375,6.020069122314453e-06,0.326171875
./data/emilia_xyz/worker_3_EN_B00000_S01273_W000028.wav," But must school them to obedience. He should live according to principle and not according to passion. Now, what does he mean by passion here? Does he mean you shouldn't be passionate about what you're doing? No. By passion, how he uses the word passion, he means over exuberance, over passion.",23.684,EN_B00000_S01273,en,1.609375,2.3125,-0.003021240234375,0.005401611328125,0.083984375,-0.01519775390625,-0.0264892578125,1.140625,1.21875,-0.003997802734375,0.83984375,1.6484375,1.0,0.0245361328125,-0.455078125,2.5,-0.0191650390625,0.3125,0.0125732421875,-0.033203125,-0.038818359375,2.6941299438476562e-05,0.58203125,0.10888671875,0.75390625,0.00180816650390625,2.796875,-0.0007781982421875,0.65234375,3.328125,-8.7738037109375e-05,0.87890625,-6.854534149169922e-06,0.97265625,2.6226043701171875e-05,1.0546875,-0.0174560546875,-0.0022125244140625,0.9765625,0.06494140625,0.05615234375,-0.04443359375,0.0201416015625,-1.2099742889404297e-05,0.66015625,1.21875,0.06884765625,-1.421875,3.03125,2.0742416381835938e-05,0.01202392578125,2.078125,1.375,1.796875,1.125
./data/emilia_xyz/worker_3_EN_B00000_S00703_W000016.wav," Too weird? That one? Maybe. Yea, alright, alright, alright. One, one more idea. The jetpack is like one of those giant Arby's hats. You know the ones. Uhm, and you don't even wear it like a jetpack. You just, well I guess, I guess this one's just a hat. Uhm.",20.17,EN_B00000_S00703,en,1.421875,1.859375,-0.0036773681640625,0.8828125,1.4140625,-0.0130615234375,-0.03271484375,0.86328125,0.017333984375,-0.00390625,-0.014404296875,2.03125,1.1484375,0.1259765625,0.6171875,2.609375,-0.023193359375,0.8125,1.0546875,-0.031982421875,0.046630859375,1.2516975402832031e-06,0.00628662109375,0.0703125,0.75,0.000659942626953125,2.0,0.9140625,0.0018310546875,2.5625,0.30859375,0.427734375,-1.055002212524414e-05,1.5,0.2138671875,0.015625,0.12255859375,0.1796875,-0.001220703125,0.017333984375,0.0224609375,1.3515625,0.01611328125,2.130866050720215e-06,1.15625,0.60546875,0.007171630859375,-0.82421875,2.625,2.0742416381835938e-05,0.002655029296875,2.265625,0.0062255859375,1.28125,0.029296875
./data/emilia_xyz/worker_3_EN_B00000_S00643_W000014.wav," That takes us then to visuals and performance. Now I'll start with the technical stuff. Performance, you're looking at 30 frames per second. We have seen from the community that just increasing the memory clock can bring that up to a locked out 30, but as it stands, it will have drops down to 20. It seems to use some form of v-sync, which stops it from massively fluctuating, but it will take it from 30 to 20 and then back up again when needed.",20.924,EN_B00000_S00643,en,2.4375,2.359375,0.0106201171875,0.008056640625,-0.0035552978515625,-0.00830078125,0.1142578125,0.80078125,0.0771484375,-0.00445556640625,-0.01025390625,1.5703125,1.0234375,0.333984375,0.6015625,2.796875,-0.0166015625,0.578125,0.01226806640625,-0.017822265625,0.0517578125,0.025634765625,0.007110595703125,0.036865234375,0.81640625,0.0291748046875,3.46875,-0.000705718994140625,0.57421875,3.15625,0.00179290771484375,0.5,-1.2755393981933594e-05,0.71875,2.288818359375e-05,0.00933837890625,0.00909423828125,-0.0015411376953125,0.001129150390625,0.028564453125,0.004547119140625,-0.03857421875,0.00139617919921875,-3.46451997756958e-07,1.0859375,0.005615234375,0.007293701171875,-1.1953125,3.125,2.0742416381835938e-05,0.0052490234375,2.4375,0.00153350830078125,2.078125,0.04443359375
./data/emilia_xyz/worker_3_EN_B00000_S00023_W000129.wav," Disposition means you have the capacity to drive towards the good, but you won't necessarily do it without a little extra effort, without a little extra push. Uhm, dispositions can easily be changed, habits cannot easily be changed because you've already worked that habit into you. And virtues are habits.",20.459,EN_B00000_S00023,en,0.875,1.34375,0.97265625,0.003326416015625,0.01165771484375,0.94140625,0.1875,0.255859375,-0.004913330078125,0.00165557861328125,-0.0137939453125,1.734375,1.484375,0.46875,0.0220947265625,0.2236328125,0.016845703125,1.0703125,0.01239013671875,-0.03173828125,-0.044921875,2.7894973754882812e-05,0.00543212890625,0.0859375,0.78125,0.05517578125,1.7421875,-0.000621795654296875,1.2578125,0.58203125,1.7734375,-0.1748046875,-9.655952453613281e-06,-0.000637054443359375,2.193450927734375e-05,0.0166015625,0.59765625,1.0,-0.00390625,2.0,0.0048828125,-0.00092315673828125,0.010498046875,0.68359375,0.60546875,0.005401611328125,0.91015625,-0.0062255859375,2.015625,0.50390625,0.37890625,1.7890625,0.0020904541015625,6.020069122314453e-06,0.25390625
./data/emilia_xyz/worker_3_EN_B00000_S01293_W000133.wav," Um, and you have to remember as well, you look at places like, you know, these clusters like Silicon Valley, that's where all the big successful companies are coming out of, like big tech startups anyways, like mainly. And it's just like, it's just in the culture more, I think. Um, I don't know why, but yeah. Uh, you know, yeah. It feels like there's.",20.327,EN_B00000_S01293,en,0.953125,1.2421875,0.734375,0.0037078857421875,-0.00286865234375,1.0078125,0.2294921875,0.35546875,-0.004241943359375,-0.0023040771484375,-0.012939453125,1.6171875,1.3203125,0.455078125,0.09423828125,0.37890625,0.0086669921875,1.109375,0.0130615234375,-0.005340576171875,-0.04296875,3.0517578125e-05,0.007415771484375,0.0771484375,0.7734375,0.052978515625,1.7890625,-0.000621795654296875,1.2578125,0.765625,1.78125,-0.10791015625,-9.953975677490234e-06,-0.000579833984375,2.2172927856445312e-05,0.017578125,0.87109375,1.0625,-0.003875732421875,2.046875,0.004852294921875,-0.007598876953125,0.01025390625,0.734375,0.6328125,0.00494384765625,1.015625,-0.0130615234375,2.0625,0.62890625,0.11279296875,1.7890625,0.002044677734375,6.020069122314453e-06,0.095703125
./data/emilia_xyz/worker_3_EN_B00000_S00023_W000116.wav," And that's the passage here, he says, you abuse what's owed to a good friendship because why would you want to put me, put thoughts into, why would you want me to put thoughts into what I deal with least and hate the most? Because the skill at arms is nothing more than a vanity ignorant give themselves to, heavy with leaves. Okay. In the Spanish, we have... Cargada de hojas.",21.069,EN_B00000_S00023,en,1.6953125,2.375,0.00823974609375,0.0040283203125,0.01190185546875,-0.0067138671875,0.002593994140625,1.421875,0.4609375,-0.0038909912109375,0.9296875,1.7578125,1.1171875,0.734375,0.365234375,2.8125,-0.0198974609375,0.15625,0.0125732421875,0.0546875,0.0111083984375,3.409385681152344e-05,0.005279541015625,0.09326171875,0.7109375,0.0179443359375,3.125,-0.00067138671875,0.65234375,3.453125,0.0140380859375,0.82421875,-1.3589859008789062e-05,0.69140625,0.3359375,0.96484375,-0.007598876953125,-0.001922607421875,0.9609375,0.052734375,0.006866455078125,-0.0654296875,0.016845703125,-1.1265277862548828e-05,0.94921875,0.003692626953125,0.057373046875,-0.7734375,3.203125,2.0742416381835938e-05,0.0303955078125,2.5625,0.9140625,1.9921875,0.373046875
./data/emilia_xyz/worker_3_EN_B00000_S01433_W000019.wav," By completing these tasks you'll unlock new abilities which make the farming a little more palatable. Like being able to rake a large area or harvest an entire spot by holding the button down. At the end of each season there's a day of quietus. During this time all of your crops will die and you'll have to start all over again. If that doesn't sound enjoyable, well it really isn't.",20.06,EN_B00000_S01433,en,0.828125,1.2109375,0.8515625,0.0026397705078125,-0.0030059814453125,1.4140625,0.2216796875,0.58203125,-0.01336669921875,-0.0036468505859375,-0.0032501220703125,1.6796875,1.3046875,0.470703125,0.16015625,0.69140625,0.009521484375,1.1796875,0.71484375,-0.025390625,-0.037109375,3.2901763916015625e-05,0.00762939453125,0.05810546875,0.8359375,0.65234375,1.8828125,-0.00061798095703125,1.6015625,0.64453125,2.109375,-0.0849609375,-7.331371307373047e-06,0.0033721923828125,2.3245811462402344e-05,0.01904296875,1.1015625,1.4140625,-0.00390625,2.28125,-0.023193359375,-0.0673828125,0.0093994140625,0.91015625,0.71875,0.004364013671875,1.15625,-0.1328125,2.15625,0.30078125,0.11279296875,1.84375,0.000919342041015625,6.020069122314453e-06,0.05712890625
./data/emilia_xyz/worker_3_EN_B00000_S00023_W000292.wav," And I actually checked through the, the full Carranza text, not just this compendio. Most of the time when the word atajo shows up, it means to vocally interrupt. So like, um, if, if, uh, if John were talking and all of a sudden I, you know, I said, well anyway, that's an atajo. I'm, estoy atajando. Um, and then it shows up in a slightly different sense where the,",25.348,EN_B00000_S00023,en,0.8125,1.3203125,1.1328125,0.002471923828125,-0.0022430419921875,1.296875,0.23046875,0.5390625,-0.017333984375,0.005615234375,-0.000583648681640625,1.6796875,1.359375,0.578125,0.158203125,0.5078125,0.01806640625,1.171875,0.58984375,-0.0291748046875,-0.039794921875,3.218650817871094e-05,0.0081787109375,0.0537109375,0.921875,0.45703125,1.9375,-0.000621795654296875,1.6875,0.69921875,1.7578125,-0.10107421875,-7.569789886474609e-06,0.005615234375,2.205371856689453e-05,0.017333984375,1.328125,1.4296875,-0.002227783203125,2.265625,-0.052978515625,-0.052001953125,0.00714111328125,1.0390625,0.703125,0.004150390625,1.140625,-0.0062255859375,2.265625,0.345703125,0.15625,1.9453125,-0.000621795654296875,6.020069122314453e-06,0.060546875
./data/emilia_xyz/worker_3_EN_B00000_S00903_W000038.wav," And to everyone out there, thanks so much for tuning in this year, watching the Barry Vlog, I think it's going great, I think we've gone from strength to strength together, and I wish everybody a very Merry Christmas, have a safe and happy one, and a great new year, and I'll be back in the new year to catch you all real soon. Merry Christmas guys! Christmas!",25.739,EN_B00000_S00903,en,0.8671875,1.359375,0.87109375,0.0034027099609375,0.022705078125,0.333984375,0.259765625,0.095703125,0.0042724609375,0.01055908203125,-0.012939453125,1.84375,1.3125,0.5390625,0.051513671875,0.71484375,0.007568359375,1.140625,0.012451171875,0.1279296875,-0.0390625,3.147125244140625e-05,0.0078125,0.080078125,0.796875,0.047119140625,1.7421875,-0.00063323974609375,0.9453125,0.578125,1.4921875,-0.138671875,-9.238719940185547e-06,-0.00052642822265625,2.2172927856445312e-05,0.0181884765625,1.0234375,1.1796875,-0.003936767578125,2.28125,-0.028076171875,0.10205078125,0.01416015625,0.9375,0.5234375,0.00518798828125,1.2578125,-0.00787353515625,2.078125,0.7578125,0.1279296875,1.9453125,0.2109375,6.020069122314453e-06,0.73828125
